,Date,US,India,Brazil,Russia,Colombia,Peru,Spain,Mexico,Argentina,South Africa,France,Chile,Iran,United Kingdom,Bangladesh,Iraq,Saudi Arabia,Turkey,Italy,Pakistan,Philippines,Germany,Indonesia,Israel,Ukraine,Canada,Ecuador,Bolivia,Romania,Netherlands,Qatar,Morocco,Belgium,Dominican Republic,Panama,Kazakhstan,Kuwait,Egypt,Oman,United Arab Emirates,Sweden,Guatemala,Poland,China,Japan,Belarus,Nepal,Honduras,Portugal,Costa Rica,Ethiopia,Venezuela,Bahrain,Czechia,Nigeria,Singapore,Uzbekistan,Switzerland,Moldova,Algeria,Armenia,Kyrgyzstan,Ghana,Austria,Azerbaijan,Paraguay,West Bank and Gaza,Afghanistan,Kenya,Lebanon,Ireland,Libya,Serbia,El Salvador,Denmark,Bosnia and Herzegovina,Australia,Hungary,"Korea, South",Cameroon,Bulgaria,Cote d'Ivoire,Greece,North Macedonia,Tunisia,Croatia,Madagascar,Senegal,Zambia,Norway,Albania,Sudan,Burma,Kosovo,Jordan,Namibia,Malaysia,Congo (Kinshasa),Guinea,Montenegro,Maldives,Slovakia,Finland,Tajikistan,Gabon,Haiti,Mozambique,Luxembourg,Uganda,Zimbabwe,Mauritania,Jamaica,Georgia,Cabo Verde,Malawi,Slovenia,Cuba,Eswatini,Djibouti,Nicaragua,Equatorial Guinea,Congo (Brazzaville),Angola,Suriname,Rwanda,Central African Republic,Lithuania,Trinidad and Tobago,Syria,Bahamas,Somalia,Gambia,Thailand,Sri Lanka,Estonia,Botswana,Mali,Malta,Guyana,Iceland,South Sudan,Benin,Guinea-Bissau,Sierra Leone,Uruguay,Burkina Faso,Yemen,Andorra,Belize,New Zealand,Latvia,Togo,Cyprus,Lesotho,Liberia,Niger,Chad,Vietnam,Sao Tome and Principe,San Marino,Diamond Princess,Papua New Guinea,Taiwan*,Tanzania,Burundi,Comoros,Eritrea,Mauritius,Mongolia,Bhutan,Cambodia,Monaco,Barbados,Brunei,Seychelles,Liechtenstein,Antigua and Barbuda,Saint Vincent and the Grenadines,Fiji,Dominica,Timor-Leste,Saint Lucia,Grenada,Laos,Saint Kitts and Nevis,Holy See,Western Sahara,MS Zaandam
155,2020-06-04,5744.0,4379.0,16346.0,8638.0,1148.0,3909.0,0.0,2078.0,97.0,1629.0,521.0,4883.0,2279.0,7.0,571.0,243.0,806.0,926.0,957.0,1070.0,95.0,456.0,486.0,30.0,630.0,678.0,0.0,151.0,119.0,0.0,1926.0,329.0,89.0,250.0,100.0,366.0,1473.0,406.0,606.0,419.0,0.0,50.0,213.0,11.0,83.0,991.0,12.0,31.0,244.0,2.0,4.0,0.0,318.0,60.0,206.0,322.0,73.0,0.0,146.0,79.0,14.0,27.0,57.0,45.0,72.0,0.0,5.0,63.0,39.0,7.0,0.0,0.0,58.0,28.0,70.0,12.0,35.0,15.0,7.0,29.0,116.0,54.0,0.0,16.0,3.0,10.0,5.0,99.0,0.0,411.0,0.0,114.0,3.0,24.0,5.0,0.0,28.0,3.0,180.0,0.0,4.0,1.0,300.0,54.0,17.0,0.0,5.0,13.0,0.0,2.0,8.0,7.0,4.0,1.0,0.0,1.0,9.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,13.0,0.0,18.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,11.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,43.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2020-06-05,6704.0,4783.0,11977.0,8040.0,1351.0,2986.0,0.0,3083.0,95.0,1777.0,528.0,3727.0,2256.0,9.0,643.0,235.0,1651.0,1622.0,1886.0,1383.0,82.0,571.0,551.0,13.0,347.0,890.0,549.0,81.0,226.0,1.0,1467.0,73.0,64.0,262.0,100.0,297.0,1054.0,402.0,0.0,765.0,0.0,74.0,183.0,5.0,140.0,904.0,43.0,29.0,203.0,8.0,12.0,0.0,857.0,72.0,161.0,305.0,160.0,0.0,231.0,156.0,45.0,48.0,268.0,25.0,134.0,5.0,0.0,177.0,51.0,37.0,0.0,0.0,21.0,35.0,33.0,17.0,5.0,40.0,25.0,870.0,68.0,20.0,0.0,11.0,1.0,8.0,1.0,114.0,0.0,0.0,12.0,99.0,3.0,3.0,5.0,0.0,51.0,17.0,155.0,0.0,69.0,3.0,0.0,90.0,15.0,0.0,5.0,11.0,0.0,2.0,4.0,17.0,6.0,0.0,4.0,0.0,9.0,20.0,22.0,0.0,0.0,3.0,3.0,0.0,2.0,6.0,29.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,4.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,100.0,89.0,12.0,0.0,6.0,3.0,0.0,0.0,21.0,1.0,17.0,0.0,1.0,3.0,24.0,5.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
157,2020-06-06,9143.0,5462.0,10209.0,8698.0,0.0,3517.0,0.0,2989.0,92.0,1170.0,302.0,4459.0,2297.0,2.0,521.0,331.0,1175.0,1922.0,1297.0,884.0,111.0,478.0,464.0,16.0,450.0,1013.0,452.0,163.0,274.0,0.0,1592.0,47.0,78.0,183.0,399.0,232.0,1005.0,380.0,0.0,724.0,0.0,80.0,231.0,4.0,2.0,949.0,32.0,20.0,281.0,6.0,19.0,51.0,471.0,4.0,130.0,350.0,21.0,100.0,210.0,178.0,207.0,20.0,90.0,47.0,153.0,16.0,23.0,68.0,63.0,0.0,0.0,0.0,4125.0,32.0,68.0,0.0,15.0,34.0,21.0,12.0,155.0,146.0,0.0,8.0,8.0,8.0,11.0,236.0,0.0,0.0,15.0,90.0,5.0,2.0,15.0,0.0,25.0,25.0,190.0,0.0,46.0,0.0,0.0,92.0,0.0,0.0,7.0,3.0,0.0,0.0,35.0,19.0,13.0,1.0,0.0,0.0,7.0,3.0,108.0,0.0,0.0,28.0,3.0,0.0,1.0,8.0,19.0,0.0,5.0,7.0,13.0,0.0,0.0,33.0,8.0,0.0,29.0,13.0,3.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
158,2020-06-07,5518.0,5153.0,6803.0,5337.0,744.0,3488.0,0.0,2945.0,729.0,106.0,37.0,4333.0,2311.0,9.0,578.0,282.0,1026.0,2647.0,759.0,890.0,89.0,266.0,591.0,49.0,248.0,588.0,0.0,184.0,219.0,0.0,1811.0,49.0,101.0,88.0,100.0,241.0,923.0,423.0,0.0,745.0,0.0,128.0,214.0,10.0,63.0,632.0,102.0,15.0,188.0,3.0,63.0,102.0,412.0,6.0,133.0,327.0,86.0,0.0,188.0,86.0,294.0,65.0,89.0,4.0,125.0,43.0,3.0,45.0,46.0,0.0,0.0,0.0,292.0,24.0,34.0,0.0,3.0,0.0,11.0,148.0,3.0,68.0,0.0,6.0,5.0,5.0,21.0,76.0,0.0,0.0,13.0,0.0,0.0,8.0,21.0,0.0,39.0,0.0,20.0,0.0,64.0,10.0,0.0,90.0,0.0,0.0,1.0,11.0,14.0,1.0,4.0,1.0,11.0,0.0,0.0,0.0,7.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,10.0,0.0,1.0,50.0,6.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2020-06-08,12155.0,5247.0,94305.0,3954.0,2045.0,3337.0,0.0,3858.0,396.0,1735.0,221.0,4098.0,2011.0,16.0,657.0,386.0,1707.0,3411.0,747.0,663.0,107.0,332.0,406.0,11.0,144.0,668.0,0.0,73.0,188.0,0.0,1597.0,44.0,24.0,151.0,183.0,0.0,1037.0,414.0,342.0,469.0,0.0,62.0,143.0,10.0,53.0,233.0,21.0,28.0,161.0,8.0,17.0,0.0,858.0,103.0,81.0,482.0,3.0,0.0,100.0,82.0,85.0,20.0,9.0,46.0,228.0,28.0,1.0,296.0,97.0,11.0,0.0,5.0,-159.0,74.0,37.0,55.0,14.0,5.0,26.0,13.0,39.0,51.0,0.0,7.0,0.0,2.0,21.0,111.0,0.0,0.0,7.0,45.0,3.0,6.0,20.0,0.0,20.0,0.0,41.0,0.0,98.0,7.0,0.0,90.0,0.0,0.0,4.0,2.0,7.0,12.0,11.0,0.0,9.0,26.0,0.0,0.0,6.0,4.0,136.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,3.0,1.0,4.0,2.0,29.0,0.0,1.0,49.0,2.0,1.0,43.0,0.0,4.0,0.0,9.0,35.0,0.0,3.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,13.0,9.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2020-06-09,6333.0,5575.0,18480.0,11691.0,0.0,3373.0,0.0,3115.0,263.0,2907.0,444.0,5113.0,2097.0,2.0,777.0,259.0,1815.0,3218.0,2062.0,1290.0,99.0,573.0,510.0,57.0,235.0,774.0,0.0,31.0,84.0,0.0,1634.0,85.0,9.0,50.0,160.0,639.0,920.0,411.0,359.0,465.0,0.0,90.0,198.0,7.0,98.0,626.0,96.0,47.0,183.0,5.0,18.0,0.0,280.0,59.0,166.0,509.0,102.0,0.0,59.0,152.0,352.0,38.0,110.0,36.0,229.0,1.0,0.0,480.0,24.0,16.0,0.0,1.0,79.0,40.0,57.0,26.0,20.0,40.0,22.0,46.0,36.0,176.0,0.0,5.0,0.0,2.0,20.0,110.0,0.0,0.0,15.0,68.0,0.0,22.0,30.0,0.0,281.0,2.0,24.0,0.0,85.0,6.0,0.0,52.0,105.0,0.0,5.0,1.0,15.0,0.0,20.0,0.0,3.0,4.0,0.0,0.0,12.0,3.0,126.0,583.0,0.0,11.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,0.0,67.0,1.0,0.0,15.0,1.0,2.0,0.0,0.0,2.0,0.0,10.0,16.0,0.0,0.0,6.0,0.0,0.0,13.0,9.0,0.0,0.0,4.0,2.0,21.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,2020-06-10,8649.0,536.0,17179.0,10378.0,107.0,5102.0,0.0,3182.0,423.0,2499.0,326.0,4419.0,2133.0,12.0,563.0,383.0,1615.0,2241.0,1293.0,0.0,159.0,501.0,715.0,9.0,365.0,1098.0,842.0,71.0,193.0,0.0,1844.0,72.0,68.0,110.0,416.0,330.0,1126.0,503.0,1488.0,1277.0,0.0,91.0,215.0,5.0,76.0,1161.0,90.0,22.0,403.0,5.0,22.0,0.0,503.0,58.0,145.0,655.0,73.0,0.0,133.0,123.0,775.0,89.0,0.0,35.0,114.0,15.0,6.0,362.0,175.0,37.0,0.0,1.0,80.0,19.0,55.0,14.0,19.0,31.0,43.0,42.0,41.0,129.0,0.0,6.0,1.0,0.0,22.0,76.0,0.0,0.0,20.0,75.0,6.0,0.0,6.0,1.0,39.0,26.0,0.0,0.0,111.0,2.0,0.0,132.0,40.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,24.0,0.0,0.0,6.0,4.0,121.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,31.0,0.0,6.0,3.0,17.0,1.0,8.0,65.0,6.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,4.0,59.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2020-06-11,6788.0,11989.0,16049.0,8354.0,800.0,4398.0,0.0,3268.0,341.0,1747.0,317.0,4664.0,2073.0,9.0,847.0,354.0,2065.0,1021.0,1399.0,3939.0,270.0,331.0,507.0,82.0,385.0,916.0,0.0,111.0,180.0,0.0,1918.0,18.0,61.0,223.0,0.0,248.0,849.0,402.0,983.0,1217.0,0.0,63.0,285.0,8.0,16.0,976.0,187.0,28.0,260.0,0.0,33.0,0.0,378.0,55.0,143.0,754.0,105.0,100.0,142.0,181.0,240.0,96.0,69.0,39.0,210.0,5.0,0.0,313.0,44.0,13.0,0.0,0.0,14.0,66.0,51.0,37.0,23.0,36.0,15.0,0.0,24.0,38.0,0.0,18.0,6.0,2.0,16.0,109.0,0.0,0.0,21.0,76.0,0.0,1.0,7.0,0.0,51.0,2.0,91.0,0.0,32.0,5.0,400.0,115.0,46.0,0.0,6.0,6.0,42.0,2.0,108.0,1.0,4.0,0.0,0.0,0.0,7.0,2.0,259.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,26.0,0.0,6.0,28.0,7.0,0.0,41.0,3.0,0.0,0.0,33.0,0.0,0.0,5.0,14.0,25.0,0.0,21.0,0.0,0.0,24.0,6.0,0.0,0.0,6.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2020-06-12,7094.0,7135.0,15158.0,8213.0,457.0,4704.0,0.0,3678.0,411.0,1754.0,426.0,4914.0,1986.0,4.0,502.0,300.0,1010.0,1242.0,1747.0,0.0,289.0,574.0,577.0,38.0,433.0,903.0,817.0,59.0,162.0,0.0,1965.0,35.0,45.0,213.0,2782.0,236.0,911.0,417.0,866.0,712.0,0.0,135.0,109.0,8.0,129.0,1117.0,16.0,7.0,198.0,9.0,17.0,0.0,416.0,49.0,397.0,754.0,121.0,0.0,157.0,67.0,173.0,0.0,97.0,36.0,186.0,9.0,4.0,602.0,72.0,8.0,0.0,0.0,49.0,83.0,38.0,19.0,21.0,56.0,22.0,0.0,28.0,51.0,0.0,12.0,6.0,1.0,32.0,106.0,192.0,0.0,33.0,138.0,0.0,8.0,1.0,0.0,103.0,13.0,73.0,0.0,40.0,0.0,0.0,96.0,0.0,0.0,1.0,8.0,0.0,0.0,28.0,9.0,3.0,0.0,10.0,0.0,9.0,8.0,211.0,0.0,0.0,0.0,1.0,0.0,8.0,322.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,0.0,34.0,0.0,3.0,0.0,0.0,29.0,0.0,6.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,3.0,5.0,2.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2020-06-13,9220.0,8049.0,14313.0,5266.0,926.0,4591.0,0.0,3202.0,340.0,1844.0,236.0,5938.0,2099.0,1.0,579.0,647.0,1519.0,985.0,1780.0,9809.0,252.0,435.0,563.0,69.0,414.0,817.0,186.0,337.0,190.0,0.0,1956.0,78.0,49.0,330.0,0.0,0.0,834.0,421.0,41.0,815.0,0.0,102.0,299.0,3.0,96.0,1351.0,36.0,50.0,238.0,12.0,44.0,0.0,288.0,4.0,210.0,768.0,116.0,0.0,192.0,98.0,442.0,54.0,58.0,27.0,193.0,14.0,1.0,273.0,57.0,15.0,0.0,3.0,54.0,151.0,42.0,0.0,35.0,29.0,27.0,0.0,7.0,134.0,0.0,11.0,0.0,1.0,18.0,128.0,0.0,0.0,5.0,140.0,2.0,0.0,7.0,0.0,143.0,15.0,107.0,0.0,24.0,1.0,0.0,130.0,0.0,0.0,6.0,4.0,58.0,3.0,33.0,3.0,5.0,0.0,1.0,0.0,21.0,1.0,93.0,0.0,0.0,0.0,19.0,0.0,11.0,3.0,16.0,0.0,3.0,0.0,27.0,2.0,0.0,56.0,2.0,0.0,35.0,1.0,0.0,0.0,1.0,5.0,0.0,22.0,4.0,8.0,11.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,4.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
136,2020-06-14,5210.0,7419.0,9705.0,5408.0,711.0,3855.0,0.0,3220.0,481.0,1681.0,51.0,6408.0,1926.0,0.0,902.0,606.0,2172.0,1330.0,1505.0,3665.0,248.0,119.0,755.0,18.0,107.0,817.0,199.0,345.0,84.0,0.0,1646.0,69.0,42.0,236.0,7.0,359.0,877.0,402.0,924.0,701.0,0.0,82.0,122.0,7.0,56.0,992.0,61.0,73.0,231.0,9.0,50.0,348.0,627.0,7.0,119.0,781.0,69.0,0.0,202.0,186.0,133.0,69.0,279.0,47.0,274.0,3.0,0.0,524.0,32.0,0.0,0.0,1.0,46.0,108.0,33.0,0.0,13.0,6.0,12.0,0.0,7.0,108.0,0.0,5.0,3.0,0.0,5.0,116.0,18.0,0.0,5.0,54.0,0.0,7.0,4.0,0.0,35.0,5.0,21.0,0.0,94.0,0.0,0.0,121.0,0.0,0.0,0.0,7.0,21.0,0.0,21.0,0.0,1.0,7.0,3.0,0.0,25.0,2.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,18.0,0.0,0.0,35.0,0.0,0.0,30.0,2.0,4.0,2.0,0.0,6.0,0.0,10.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2020-06-15,14518.0,10215.0,8568.0,4485.0,525.0,3830.0,0.0,4994.0,327.0,1336.0,186.0,5088.0,1916.0,1.0,1.0,1150.0,3170.0,947.0,640.0,2669.0,298.0,603.0,592.0,40.0,175.0,798.0,285.0,317.0,98.0,5.0,1783.0,63.0,21.0,705.0,0.0,200.0,772.0,398.0,1079.0,667.0,0.0,80.0,157.0,7.0,53.0,317.0,67.0,58.0,183.0,19.0,75.0,0.0,449.0,70.0,129.0,777.0,76.0,100.0,171.0,129.0,62.0,56.0,0.0,7.0,156.0,23.0,0.0,439.0,33.0,7.0,0.0,7.0,50.0,80.0,22.0,43.0,5.0,3.0,30.0,734.0,54.0,85.0,0.0,13.0,1.0,6.0,17.0,80.0,20.0,0.0,11.0,110.0,8.0,25.0,10.0,0.0,54.0,13.0,25.0,0.0,229.0,0.0,0.0,94.0,310.0,0.0,6.0,2.0,59.0,0.0,28.0,10.0,1.0,39.0,0.0,0.0,17.0,0.0,233.0,0.0,0.0,170.0,3.0,39.0,6.0,6.0,2.0,0.0,4.0,0.0,45.0,0.0,0.0,55.0,12.0,0.0,37.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,5.0,26.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2020-06-16,7169.0,6922.0,12296.0,9759.0,1.0,5796.0,0.0,3102.0,283.0,2196.0,291.0,7440.0,2085.0,9.0,17533.0,591.0,1650.0,1015.0,1516.0,2047.0,300.0,150.0,580.0,34.0,283.0,433.0,335.0,322.0,254.0,0.0,1780.0,109.0,15.0,108.0,8.0,259.0,675.0,401.0,1556.0,732.0,0.0,130.0,271.0,4.0,85.0,853.0,117.0,50.0,360.0,23.0,118.0,0.0,599.0,62.0,274.0,797.0,77.0,0.0,107.0,107.0,295.0,55.0,68.0,23.0,209.0,26.0,0.0,344.0,42.0,14.0,0.0,6.0,63.0,115.0,35.0,16.0,5.0,31.0,14.0,0.0,33.0,47.0,0.0,34.0,3.0,0.0,33.0,101.0,0.0,0.0,9.0,100.0,4.0,10.0,1.0,1.0,333.0,15.0,68.0,0.0,130.0,16.0,0.0,121.0,98.0,0.0,3.0,2.0,52.0,8.0,13.0,19.0,20.0,14.0,4.0,0.0,29.0,10.0,141.0,285.0,315.0,0.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,4.0,27.0,0.0,6.0,29.0,11.0,0.0,20.0,5.0,0.0,-1.0,9.0,4.0,0.0,3.0,9.0,3.0,12.0,0.0,0.0,0.0,30.0,45.0,9.0,0.0,1.0,0.0,0.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2020-06-17,8688.0,7390.0,31041.0,10020.0,414.0,3417.0,0.0,3110.0,338.0,2268.0,332.0,25699.0,2137.0,11.0,1925.0,908.0,2122.0,1261.0,929.0,778.0,268.0,757.0,540.0,10.0,431.0,1381.0,197.0,250.0,46.0,0.0,1711.0,56.0,59.0,83.0,0.0,273.0,690.0,411.0,708.0,676.0,0.0,104.0,267.0,17.0,101.0,1462.0,9.0,41.0,368.0,105.0,111.0,0.0,319.0,41.0,344.0,775.0,35.0,0.0,176.0,101.0,243.0,31.0,84.0,10.0,127.0,12.0,0.0,650.0,25.0,18.0,0.0,2.0,73.0,96.0,60.0,19.0,16.0,31.0,26.0,0.0,63.0,112.0,0.0,46.0,2.0,1.0,33.0,81.0,0.0,0.0,13.0,146.0,6.0,5.0,0.0,1.0,140.0,12.0,37.0,0.0,7.0,11.0,0.0,76.0,73.0,0.0,0.0,2.0,69.0,1.0,54.0,2.0,7.0,23.0,0.0,0.0,5.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,36.0,0.0,3.0,26.0,15.0,1.0,23.0,2.0,3.0,-3.0,31.0,1.0,0.0,21.0,9.0,2.0,180.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,8.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2020-06-18,6924.0,10386.0,13534.0,9609.0,961.0,2568.0,0.0,3676.0,209.0,589.0,220.0,4510.0,2179.0,9.0,1975.0,563.0,2253.0,1382.0,1089.0,2168.0,270.0,248.0,555.0,59.0,516.0,502.0,242.0,0.0,191.0,0.0,1470.0,48.0,40.0,77.0,8.0,145.0,616.0,387.0,1467.0,704.0,0.0,90.0,396.0,5.0,0.0,1288.0,19.0,63.0,430.0,38.0,85.0,0.0,511.0,41.0,340.0,774.0,35.0,0.0,175.0,135.0,746.0,0.0,58.0,2.0,117.0,6.0,0.0,1502.0,106.0,37.0,0.0,3.0,72.0,98.0,57.0,22.0,1.0,17.0,35.0,0.0,61.0,114.0,0.0,33.0,2.0,1.0,13.0,110.0,2.0,0.0,9.0,0.0,2.0,0.0,4.0,0.0,127.0,45.0,103.0,0.0,0.0,6.0,0.0,62.0,152.0,0.0,15.0,5.0,66.0,0.0,123.0,7.0,8.0,0.0,1.0,0.0,21.0,5.0,116.0,0.0,0.0,0.0,0.0,26.0,3.0,15.0,2.0,0.0,0.0,2.0,39.0,0.0,1.0,24.0,5.0,0.0,24.0,0.0,0.0,2.0,28.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,28.0,0.0,2.0,0.0,10.0,8.0,12.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141,2020-06-19,7600.0,9120.0,17051.0,10442.0,1365.0,4330.0,0.0,4258.0,1130.0,2905.0,230.0,5050.0,2201.0,6.0,2781.0,872.0,1849.0,1494.0,1363.0,2121.0,288.0,125.0,551.0,68.0,587.0,536.0,323.0,668.0,247.0,0.0,1767.0,76.0,27.0,312.0,577.0,346.0,678.0,400.0,710.0,755.0,0.0,129.0,381.0,0.0,91.0,1252.0,216.0,35.0,467.0,45.0,95.0,0.0,591.0,33.0,274.0,747.0,107.0,0.0,273.0,118.0,706.0,28.0,80.0,40.0,133.0,24.0,22.0,302.0,91.0,16.0,0.0,2.0,53.0,75.0,40.0,22.0,3.0,17.0,21.0,1978.0,67.0,79.0,0.0,27.0,8.0,0.0,35.0,72.0,50.0,0.0,28.0,120.0,5.0,5.0,11.0,0.0,70.0,34.0,55.0,0.0,92.0,4.0,0.0,68.0,93.0,0.0,2.0,4.0,6.0,0.0,103.0,0.0,2.0,0.0,17.0,0.0,17.0,9.0,38.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,7.0,0.0,25.0,3.0,0.0,2.0,5.0,9.0,0.0,22.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
