,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
530,2020-04-20,799486,18539,154402,141672,40743,10674,11258,181228,131252,47121,90980,200210,268,6623,2941,34317,422,83505,8772,6760,9593,3977,5710,14789,20863,2245,5425,11375,14112,2792,39983,6900,41029,27944,16325,3300,6459,86382,7711,8936,1173,15124,1574,6630,8014,1984,2948,1440,402,425,15652,9565,1852,7156,4230,929,1140,3046,1335,1881,677,289,884,662,1087,564,7265,10128,4467,31,6264,535,33,739,10484,1436,208,329,1907,304,1995,4964,119,767,1535,2548,256,3333,51,111,6015,477,1339,1309,1410,1225,281,65,584,20,3558,312,328,561,2718,665,25,138,1627,39,19,1773,568,996,218,69,114,1042,16,56,223,122,147,1163,431,24,75,332,377,17,847,10,24,65,18,18,121,92,7,67,5,39,5,11,120,717,7,254,84,622,60,0,44,246,15,54,237,160,0,22,0,461,581,82,14,4,0,79,0,0,16,846,0,94,12,9,10,0,1,39,12,648,23,0,50,91,43,33,15,4,0,0,0,0,0,712,0,9,0,9,0
533,2020-04-21,825427,20080,157068,143457,43079,10683,11641,183957,136023,52763,95591,204178,268,6645,3031,35025,425,84802,9501,7135,9856,4149,6125,14836,21379,2401,5482,11700,14394,2811,40956,7033,42619,28063,17837,3465,6599,86452,7891,9242,1199,15831,1602,6890,9125,2098,3382,1445,408,428,16040,10076,1995,7191,4373,975,1166,3209,1344,1908,677,294,884,669,1137,598,7755,10398,4658,43,6723,543,34,748,11631,1480,213,329,1973,310,2080,5044,121,772,1552,2614,285,3490,51,114,6533,494,1401,1342,1508,1231,296,70,609,20,3618,313,328,598,2811,665,28,138,1678,39,19,1778,590,1026,225,83,115,1042,16,61,223,122,150,1163,443,24,75,350,412,18,916,10,31,66,18,18,121,107,7,68,6,42,5,11,156,717,7,254,86,688,65,0,47,258,15,54,286,165,0,23,0,462,600,82,14,4,0,83,0,0,16,945,0,94,14,9,10,0,1,39,12,657,23,0,50,99,50,33,15,4,0,0,0,0,0,712,0,9,0,9,0
536,2020-04-22,855373,21370,158867,145694,45757,10694,12037,187327,141529,57999,98674,208389,268,6652,3144,35919,426,85996,10544,7418,10169,4356,6592,14904,21982,2408,5532,12164,14619,2826,41889,7132,44465,28268,19250,3635,6710,86508,8108,9710,1244,16553,1631,7144,10141,2168,3772,1451,416,435,16671,11155,2135,7338,4485,1024,1188,3446,1353,1950,682,316,909,681,1189,609,8238,10850,4821,45,7281,549,35,761,12772,1518,213,335,2027,330,2248,5300,123,784,1559,2778,288,3659,59,116,7141,510,1473,1368,1614,1259,303,74,634,22,3654,315,328,604,2910,873,28,138,1716,41,19,1785,612,1092,237,86,115,1154,16,63,233,122,153,1163,444,25,75,359,442,23,952,10,31,67,18,18,121,140,7,73,6,42,11,11,166,723,8,284,88,761,65,0,57,293,15,54,286,186,0,23,0,476,609,82,15,4,0,84,0,0,16,974,0,94,14,10,10,0,1,39,13,662,24,0,50,101,61,33,15,4,0,0,0,0,0,712,0,9,0,9,0
539,2020-04-23,887423,23077,157158,148046,50036,10708,12469,189973,146682,62773,101790,213024,268,6662,3435,36727,427,87026,11633,7775,10511,4561,7170,14974,22353,2463,5603,12680,14895,2839,42797,7187,46274,28496,20914,3953,6981,86548,8271,10096,1325,17311,1677,7276,11178,2284,4186,1456,425,437,17607,11940,2289,7401,4609,1097,1206,3568,1366,1981,688,384,918,686,1235,703,8756,11183,5166,48,8022,557,35,778,13930,1548,220,336,2217,368,2399,5543,139,790,1592,2926,311,3891,60,116,7764,519,1523,1413,1716,1300,320,76,663,22,3665,316,329,630,3007,981,28,138,1758,46,19,1789,631,1176,250,108,115,1154,16,74,257,122,154,1334,445,25,76,377,479,33,1004,10,31,70,18,18,121,162,7,82,7,42,11,11,167,723,8,284,88,862,72,0,58,309,15,54,328,186,0,23,0,488,616,82,15,5,0,84,0,0,16,986,0,94,16,10,10,0,1,39,13,671,24,0,50,101,64,33,15,4,0,0,0,0,0,712,0,9,0,9,0
542,2020-04-24,918920,24530,159969,150383,54043,10718,12854,192994,151662,68622,104912,202990,270,6677,3607,37384,428,88194,12872,8211,10892,4881,7647,15047,22797,2490,5691,13174,15143,2854,44293,7273,47914,28677,21648,4220,7192,86594,8408,10417,1360,18090,1708,7483,12075,2443,4689,1461,444,441,18184,12723,2482,7463,4725,1234,1222,3758,1373,2009,696,430,922,687,1285,807,9281,22719,5338,49,8773,563,35,784,15102,1592,223,340,2518,420,2614,5749,144,795,1605,3110,318,4092,61,117,8525,591,1596,1421,1790,1326,336,84,678,22,3695,319,331,669,3127,1095,29,138,1804,65,19,1789,665,1226,274,129,115,1279,16,75,288,122,176,1430,447,25,77,394,545,33,1077,10,36,73,18,18,122,174,7,88,7,42,11,11,172,731,8,299,90,954,73,0,62,325,15,54,328,200,0,24,0,501,629,83,15,5,0,214,0,0,16,999,0,94,16,10,10,0,1,39,14,681,24,0,52,101,82,40,15,4,0,0,0,0,0,712,0,9,0,9,0
545,2020-04-25,949511,26283,161647,152438,59324,10728,13186,195351,155445,74588,107773,205905,270,6694,3780,38039,429,89328,13842,8607,11273,5142,8125,15107,23392,2506,5742,14537,15302,2907,45325,7352,49496,28894,25331,4361,7294,86632,8643,10635,1373,18563,1763,7779,12693,2443,4998,1470,456,444,18561,13328,2601,7499,4817,1247,1235,3897,1388,2016,704,473,939,693,1337,866,9813,22719,5538,49,9590,596,36,804,16299,1617,228,342,2588,460,2892,5926,146,804,1635,3304,323,4319,61,122,9358,627,1677,1486,1905,1367,343,84,712,22,3711,320,331,703,3256,1182,31,138,1862,70,19,1790,665,1330,274,177,115,1279,16,75,305,122,183,1518,448,25,79,416,614,33,1077,10,56,73,18,18,123,213,7,90,7,42,11,11,176,738,8,299,96,996,78,0,72,370,15,54,390,200,0,24,0,513,629,83,18,5,0,258,0,0,16,1008,0,94,16,11,10,0,1,39,14,684,24,0,52,117,82,46,15,4,0,0,0,0,0,712,0,9,0,9,0
548,2020-04-26,975376,27890,162280,154175,63100,10738,13405,197675,158920,80949,110130,207634,270,6714,3892,38440,429,90481,14677,8882,11617,5379,8617,15186,23864,2517,5780,15010,15385,2922,46134,7404,50707,29061,27517,4546,7579,86661,8773,11036,1379,18863,1820,8042,13624,2500,5416,1469,486,447,19262,13915,2717,7527,4893,1300,1246,4065,1396,2030,707,500,949,695,1369,950,10349,22719,5779,52,10463,606,38,812,17522,1645,228,342,2647,523,3075,6135,146,810,1643,3408,325,4534,61,123,10287,627,1746,1516,1998,1386,355,88,726,22,3723,321,331,731,3382,1273,31,138,1869,76,19,1792,682,1463,298,214,115,1550,16,79,350,122,191,1621,448,26,79,442,671,34,1150,10,59,74,18,18,124,237,7,106,7,43,11,11,176,738,8,299,98,996,80,0,72,389,15,64,436,200,0,24,0,513,632,83,18,6,0,258,0,0,16,1023,0,94,19,11,10,0,1,39,14,696,24,0,53,120,93,46,15,4,0,0,0,0,0,712,0,9,0,9,0
551,2020-04-27,1000114,29451,165966,155193,67446,10752,13576,199414,163627,87147,112261,209465,270,6721,4003,38611,429,91472,15529,9096,11902,5597,9009,15248,24027,2534,5820,15492,15513,2931,46687,7445,52363,29164,28699,4793,7777,86692,8896,11339,1381,19426,1847,8275,14423,2583,5913,1472,497,449,19648,14612,2835,7599,4966,1363,1261,4120,1402,2039,710,530,967,697,1389,1014,10839,23240,6021,52,11289,620,38,818,18811,1678,230,342,2723,588,3288,6293,146,817,1647,3481,329,4782,61,124,11244,661,1808,1565,2049,1399,363,88,736,22,3729,321,332,763,3517,1337,32,138,1904,76,19,1792,695,1531,323,226,116,1550,16,79,364,122,207,1705,450,27,80,459,736,36,1164,10,65,74,18,18,128,275,7,109,7,43,11,11,211,743,8,299,98,1163,80,0,72,408,15,64,480,200,0,24,0,538,635,83,18,6,0,258,0,0,16,1035,0,95,19,13,10,0,1,39,15,701,24,0,73,124,93,46,15,4,0,0,0,0,0,712,0,9,0,9,0
554,2020-04-28,1024641,31324,169098,156337,73235,10761,13860,201505,168351,93558,114653,210773,270,6744,4127,38998,429,92584,16752,9511,12218,5949,9410,15283,24322,2566,5851,16044,15672,2938,47334,7504,53886,29264,31190,4996,7958,86754,9049,11616,1384,20168,1928,8497,14951,2649,6462,1474,511,449,19877,15525,3027,7660,5089,1399,1263,4252,1408,2047,717,530,975,705,1437,1053,11380,24258,6021,54,12208,625,38,836,20077,1717,239,343,2811,619,3440,6416,150,822,1660,3638,329,5042,61,126,11921,702,1867,1585,2131,1421,374,95,750,23,3741,321,332,780,3649,1532,32,138,1939,76,19,1795,708,1703,345,250,116,1671,16,79,364,122,212,1705,458,27,80,471,823,36,1183,10,71,74,18,18,128,318,7,114,7,43,11,11,238,743,8,299,99,1240,80,0,74,424,15,64,528,207,0,24,0,538,638,83,19,34,0,315,0,0,16,1072,0,95,50,13,10,0,1,39,15,709,24,0,73,133,104,52,15,8,0,0,0,0,0,712,0,10,0,9,0
557,2020-04-29,1051440,33062,167643,157641,79685,10765,14076,203591,173796,99399,117589,212917,270,6752,4285,39512,429,93657,17799,9771,12640,6207,9866,15353,24505,2576,5945,16564,15754,2947,47859,7579,55575,29407,33931,5350,8212,86783,9206,11978,1391,20966,2003,8724,15641,2727,7103,1476,517,451,20253,16817,3138,7710,5228,1447,1292,4321,1418,2062,721,557,980,713,1467,1110,11929,24675,6378,57,13181,630,38,849,21402,1766,249,344,2921,649,3740,6652,150,837,1666,3771,331,5268,61,130,12564,738,1932,1677,2274,1442,384,97,766,23,3769,322,332,790,3848,1728,32,138,2002,76,19,1797,729,1827,377,278,116,1671,16,81,396,122,225,1832,463,27,80,491,882,36,1238,10,91,78,18,18,128,375,8,114,7,43,11,11,276,743,8,480,109,1351,80,0,76,482,17,64,582,207,0,24,0,553,641,83,20,34,0,315,0,0,16,1077,0,95,50,13,10,0,6,39,16,713,24,0,205,141,104,52,15,8,0,0,0,0,0,712,0,10,0,9,0
563,2020-04-30,1080999,34863,168861,159119,87187,10774,14284,205463,178765,106498,120204,213435,270,6766,4428,39987,429,94640,19224,10118,12877,6507,10406,15402,25045,2591,6002,17702,15896,2954,48519,7682,57214,29586,36976,5647,8488,86828,9356,12240,1396,21601,2085,9009,16169,2775,7667,1479,539,453,20612,18114,3402,7738,5336,1506,1311,4423,1429,2076,725,599,994,719,1501,1167,12481,24934,6532,57,14027,643,38,858,22753,1804,266,344,3040,663,4024,6972,151,843,1689,3897,333,5537,61,131,13409,771,2066,1757,2348,1465,396,106,773,23,3784,322,332,799,4006,1932,40,138,2039,76,19,1797,746,1827,395,468,116,2074,16,83,422,122,243,1832,465,27,81,572,933,37,1275,10,100,82,18,18,128,375,8,121,7,43,11,11,276,745,8,480,116,1495,81,0,76,490,17,64,601,220,0,24,0,563,645,83,20,35,0,315,0,0,16,1089,0,95,50,13,11,0,6,39,16,719,24,1,205,141,124,73,15,14,0,0,0,0,0,712,0,11,0,9,0
584,2020-05-01,1115845,37257,169387,160758,92202,10780,14558,207428,183500,114431,122392,215216,270,6778,4532,40434,429,95646,20739,10551,13105,7006,10861,15463,25351,2612,6071,18687,16012,2960,49032,7737,59025,29705,40459,5951,8772,86850,9509,12567,1403,22133,2153,9009,17101,2863,8238,1485,566,459,20833,19103,3597,7783,5422,1555,1317,4569,1434,2085,729,644,998,725,1537,1229,13038,26336,6720,59,14917,648,38,870,24097,1854,333,353,3170,690,4377,7288,151,850,1694,3980,335,5895,63,133,14096,804,2148,1781,2447,1494,411,109,782,23,3802,322,332,806,4154,2170,40,138,2086,79,19,1798,756,2171,424,491,116,2074,16,85,432,122,249,1832,467,30,81,604,1024,37,1333,10,106,82,18,18,132,442,8,122,7,44,11,11,276,745,8,480,123,1537,81,0,76,508,17,90,601,229,0,24,0,569,649,83,20,45,15,315,0,0,16,1097,0,95,72,14,12,0,7,39,16,728,25,1,257,141,136,73,15,16,0,0,0,0,0,712,0,11,0,9,0
617,2020-05-02,1142454,39699,170179,161703,97100,10793,14861,209328,186726,124054,124375,216582,270,6799,4681,40769,432,96448,22088,10843,13375,7285,11411,15517,25190,2620,6176,21213,16069,2966,49517,7755,60381,29817,42534,6336,8928,86858,9605,12732,1407,22432,2219,9362,17548,2942,8790,1487,582,460,21176,20084,3857,7809,5470,1594,1321,4729,1439,2088,733,688,1009,733,1611,1470,13599,27464,7090,59,15828,652,38,871,25459,1894,370,353,3284,705,4619,7578,151,857,1699,4052,345,6193,63,133,14872,1010,2273,1839,2483,1506,435,119,789,23,3812,322,332,813,4295,2388,34,138,2118,79,19,1798,769,2469,446,519,116,2169,16,88,463,122,255,2077,468,35,81,674,1115,38,1362,10,108,82,18,18,135,533,8,152,7,44,15,11,335,747,8,480,123,1586,83,0,81,544,17,90,671,229,0,24,0,580,652,83,21,45,32,315,0,0,16,1112,0,95,72,14,17,0,10,39,16,736,25,3,257,152,155,117,15,16,0,0,0,0,0,712,0,11,0,9,0
650,2020-05-03,1166033,42505,170540,162496,101826,10801,15061,210717,189702,134687,126045,217466,271,6822,4783,40968,436,97424,23471,11192,13693,7668,11913,15554,25282,2626,6298,22441,16096,2969,49906,7781,61640,29905,45928,6783,9223,86842,9721,13163,1408,22693,2296,9464,18205,2998,9455,1487,589,461,21506,20941,3920,7847,5528,1618,1328,4903,1439,2096,737,703,1013,739,1649,1594,14163,29538,7090,75,16705,655,39,879,27011,1932,396,353,3383,718,4983,7954,155,864,1700,4121,357,6465,63,135,15551,1055,2386,1857,2568,1511,465,124,795,23,3824,322,332,823,4474,2558,34,138,2149,80,19,1799,795,2469,490,527,116,2169,16,89,469,122,259,2077,477,35,82,674,1182,39,1398,10,112,82,18,18,149,592,8,165,7,44,15,11,335,748,8,480,124,1586,83,0,85,563,18,90,722,229,0,24,0,580,662,83,21,46,76,315,0,0,16,1112,0,95,72,14,17,0,10,39,16,750,25,3,257,154,166,117,15,16,0,0,0,0,0,712,0,11,0,9,0
659,2020-05-04,1190053,46437,171102,163175,108620,10804,15229,211938,193086,145268,127659,218011,271,6847,4887,41285,438,98647,24905,11587,14006,7973,12331,15582,25524,2632,6353,23421,16149,2987,50267,7819,63016,29981,47372,7220,9485,86838,9868,13512,1413,23169,2346,9557,18778,3035,10143,1486,593,465,21772,22049,4049,7904,5589,1652,1335,5053,1439,2101,740,730,1018,742,1668,1681,14730,31881,7197,75,17489,657,40,896,28656,1984,415,362,3533,751,5278,8235,161,872,1703,4248,357,6813,63,140,16191,1178,2507,1926,2637,1518,490,137,803,23,3828,323,332,851,4648,2802,34,138,2189,80,19,1799,830,2469,555,541,116,2719,16,97,471,122,261,2104,480,35,82,682,1271,41,1432,10,116,92,18,18,149,678,8,175,7,44,15,11,367,750,8,480,126,1710,83,0,85,580,18,96,756,236,0,24,0,582,672,83,21,46,128,315,0,0,16,1116,0,95,85,14,17,0,12,39,17,755,25,3,413,158,178,117,15,23,0,0,0,0,0,712,0,11,0,9,0
662,2020-05-05,1214105,49400,172219,163860,115455,10806,15354,213013,196775,155370,129491,219329,271,6875,5020,41518,438,99970,26025,12071,14431,8613,12697,15594,25702,2642,6383,24794,16181,2988,50509,7896,64411,30009,51189,7572,9684,86855,10019,13837,1421,23826,2431,9677,19410,3065,10929,1488,604,471,21983,24073,4205,7955,5722,1704,1339,5219,1445,2112,741,763,1022,755,1685,1802,15192,31881,7523,82,18350,670,41,896,30251,2060,431,371,3720,771,5804,8480,161,874,1711,4363,361,7201,63,145,17142,1270,2619,1946,2735,1526,535,138,820,23,3840,324,332,855,4838,2950,34,138,2207,81,19,1799,843,2469,587,573,116,2719,16,98,473,122,261,2104,482,36,82,705,1329,41,1464,10,119,93,18,18,151,778,8,186,7,44,15,11,397,751,8,480,128,1811,89,0,88,612,18,96,835,236,0,24,0,582,688,83,21,52,230,315,0,0,16,1120,0,95,85,15,17,0,21,39,17,763,25,3,413,166,199,170,15,174,0,0,0,0,0,712,0,11,0,9,0
665,2020-05-06,1238495,52987,176355,164807,126611,10810,15455,214457,200612,165929,131744,220325,271,6894,5208,41973,439,101650,27634,12438,14740,8959,13184,15624,26182,2663,6428,25826,16246,2989,50781,7974,65927,30060,54817,7808,10004,86877,10136,14107,1429,24572,2480,9791,20198,3111,11719,1489,610,473,22248,24644,4422,7996,5847,1778,1346,5408,1448,2119,750,798,1025,761,1703,1886,15738,31881,7731,99,19255,673,41,900,31938,2127,440,374,3934,797,6289,8807,161,878,1713,4476,379,7588,64,162,17972,1461,2782,1987,2903,1539,582,146,832,23,3851,324,332,856,4997,3145,34,139,2233,81,19,1799,871,3224,633,617,116,3091,16,100,478,122,268,2265,484,36,82,797,1433,43,1516,10,123,93,18,18,158,852,8,191,7,45,15,11,397,751,8,480,128,1856,92,0,100,631,18,96,873,264,0,24,0,589,729,83,21,58,293,439,0,0,16,1124,0,95,94,15,17,0,25,39,17,770,25,8,475,170,225,170,15,174,0,0,0,0,0,712,0,12,0,9,0
668,2020-05-07,1266120,56351,177096,166091,135773,10822,15553,215858,204383,177160,133721,221447,288,6913,5371,42292,440,103135,29616,12776,15047,9456,13691,15678,26715,2678,6467,27359,16307,2992,51420,8031,67198,30126,58526,8232,10343,86888,10281,14499,1445,25359,2543,9848,20939,3150,12425,1490,615,494,22385,26435,4578,8034,5942,1829,1350,5548,1449,2125,784,832,1026,765,1729,2081,16240,30298,7868,101,20168,684,41,909,33731,2204,462,375,4199,824,6567,9095,176,883,1720,4605,381,7981,64,191,18890,1685,2884,2027,2958,1572,607,153,842,23,3859,324,332,860,5182,3526,34,141,2298,81,19,1801,895,3392,695,648,116,3091,16,101,488,122,271,2267,486,36,82,863,1492,43,1571,10,153,93,18,18,193,930,8,218,7,45,15,11,504,752,8,480,135,1927,92,0,101,650,18,140,928,264,0,24,0,608,736,83,21,74,379,439,0,0,16,1133,0,95,94,16,18,0,25,39,17,781,25,8,564,178,231,253,15,187,0,0,0,0,0,712,0,12,0,9,0
671,2020-05-08,1293257,59695,177627,167300,146894,10840,15640,217185,207435,187859,135569,222857,288,6918,5611,42581,440,104691,31522,13112,15366,10051,14195,15724,27268,2691,6535,28750,16340,3000,52011,8077,68398,30207,61847,8895,10463,86905,10416,14811,1455,26059,2603,9943,21707,3178,13134,1492,623,508,22541,28736,4834,8070,6050,1872,1361,5711,1450,2161,796,900,1030,773,1741,2266,16793,28818,8070,102,21101,694,42,928,35432,2279,563,375,4444,835,7208,9376,177,889,1725,4728,388,8476,64,194,20201,1771,3029,2070,3112,1586,621,167,850,23,3871,324,332,861,5369,3912,34,141,2325,82,19,1801,906,3563,742,744,116,4012,16,101,490,122,273,2267,489,43,83,937,1551,43,1602,10,159,94,18,18,193,930,8,230,7,47,15,11,620,752,8,509,145,2009,92,0,108,668,18,242,928,274,0,24,0,632,744,83,21,120,461,439,0,0,16,1135,0,95,143,16,20,0,34,39,17,795,25,8,594,189,257,260,15,208,0,0,0,0,0,712,0,12,0,9,0
674,2020-05-09,1317402,62808,178155,168551,156061,10874,15755,218268,209585,198676,137115,223578,288,6939,5776,42826,440,106220,33460,13645,15651,10495,14710,15763,27406,2710,6589,32208,16359,3004,52596,8095,69544,30251,65015,9420,10610,86934,10517,15131,1455,26568,2679,10032,22460,3213,13770,1494,626,522,22760,30334,4975,8099,6131,1921,1386,5910,1454,2176,809,967,1032,780,1754,2437,17417,29071,8282,110,22052,702,42,930,37136,2422,689,375,4774,847,7623,9882,178,891,1733,4867,402,8964,64,210,21331,1830,3175,2090,3224,1622,649,252,856,23,3877,324,332,862,5558,4151,35,141,2349,87,19,1801,931,3563,784,790,116,4263,16,116,490,122,280,2274,490,43,84,937,1634,56,1667,10,163,94,18,18,193,1111,8,236,7,47,15,11,661,754,8,509,153,2042,92,0,129,692,18,284,997,274,0,24,0,632,748,83,21,120,522,439,0,0,16,1189,0,96,143,16,20,0,34,39,17,815,25,11,641,199,291,322,15,208,0,0,0,0,0,712,0,12,0,9,0
587,2020-05-10,1336095,67161,178404,169218,162699,10909,15824,219070,211907,209688,138657,224350,288,6948,6034,42987,440,107603,35022,14032,15996,11063,15232,15812,27581,2716,6656,33855,16388,3009,53081,8123,70582,30305,67307,10015,10794,86973,10627,15362,1457,26846,2767,10032,23336,3263,14657,1497,635,540,22996,32081,5090,8105,6178,1965,1400,6063,1457,2187,845,1052,1032,792,1766,2556,18198,29559,8448,110,22973,707,42,939,39048,2519,713,375,4941,863,8688,10347,180,892,1739,4927,414,9400,64,239,22520,1972,3313,2117,3399,1642,672,267,868,23,3886,324,332,870,5723,4399,36,141,2418,91,19,1801,1002,4402,889,835,116,4263,16,121,502,122,284,2579,496,45,84,991,1709,56,1700,10,172,104,18,18,193,1164,8,246,7,47,15,11,661,755,8,509,174,2146,92,0,146,704,18,319,1054,274,0,24,0,632,751,83,21,120,561,439,0,0,16,1210,0,96,143,16,20,0,51,39,17,821,25,11,726,199,307,322,15,208,0,0,0,0,0,712,0,12,0,9,0
590,2020-05-11,1355353,70768,178719,169575,169594,10936,15861,219814,215495,221344,139771,227436,288,6970,6278,43183,440,109286,36327,14265,16326,11613,15648,15842,27679,2726,6726,35052,16427,3015,53449,8176,71606,30344,68822,10652,11086,86980,10711,15588,1457,27301,2818,10176,23822,3284,15691,1497,638,562,23135,34336,5207,8132,6206,1990,1409,6281,1460,2196,859,1114,1032,801,1783,2831,18878,29509,8616,134,23906,711,42,946,41014,2589,724,375,5236,869,9286,10634,180,898,1741,4995,422,9746,64,250,23623,2100,3392,2141,3573,1664,700,267,872,24,3888,324,332,884,5891,4641,36,141,2486,103,19,1801,1016,4664,958,897,116,4700,16,121,505,122,285,2689,503,45,84,1024,1886,57,1730,10,175,109,18,18,186,1365,8,260,9,47,15,11,802,755,8,509,181,2146,93,0,151,712,18,319,1089,333,0,24,0,637,760,83,21,156,612,439,0,0,16,1227,0,96,143,16,22,0,56,39,17,832,25,11,761,204,338,322,15,208,0,0,0,0,0,712,0,12,0,9,0
593,2020-05-12,1378837,74292,179472,170508,178214,10962,15948,221216,218892,232243,141475,228030,288,6980,6563,43410,440,110767,38324,14749,16921,12272,16023,15857,27913,2744,6742,36710,16450,3017,53779,8221,72723,30380,72059,11350,11350,87002,10789,15778,1465,28055,2913,10243,24671,3313,16660,1497,642,576,23242,35298,5279,8157,6298,2023,1418,6418,1461,2207,870,1199,1032,804,1804,2964,19661,30419,8783,217,24873,717,42,950,42925,2693,737,375,5531,889,10277,10900,180,901,1746,5154,423,10093,64,261,25149,2080,3538,2158,3721,1674,715,441,876,24,3894,324,332,895,6067,4787,36,141,2519,104,19,1801,1037,4967,998,904,116,5127,16,129,507,122,286,2689,506,45,85,1102,1995,57,1857,10,184,113,18,18,186,1526,9,267,11,47,15,11,863,758,8,509,199,2298,93,0,172,730,18,327,1170,333,0,24,0,647,766,83,21,194,661,439,0,0,16,1256,0,96,143,16,22,0,65,39,17,854,25,11,820,211,338,357,15,208,0,0,0,0,0,712,0,12,0,9,0
596,2020-05-13,1398905,78055,179993,171306,190137,10991,15998,222104,222191,242271,143114,228691,288,6989,6879,43680,440,112725,40186,15438,17204,12930,16425,15923,28132,2760,6779,39370,16489,3017,53981,8269,73950,30413,76306,12074,11618,87016,10865,16002,1469,28755,3032,10295,25346,3341,17822,1497,647,582,23401,35788,5417,8175,6365,2069,1431,6512,1463,2213,878,1342,1032,815,1810,3148,20386,30486,8944,250,25825,719,42,951,44830,2758,740,375,5816,915,11028,11196,181,903,1751,5406,423,10431,64,263,26539,2255,3718,2181,4019,1694,737,446,880,24,3904,324,332,919,6253,4971,37,141,2612,104,19,1802,1044,4967,1037,955,116,5408,16,139,509,122,287,2800,508,45,85,1169,2105,63,1912,10,187,113,18,18,212,1660,15,289,15,48,15,11,1004,760,8,509,219,2374,94,1,209,758,18,327,1219,333,0,24,0,647,773,83,21,203,729,522,0,0,16,1268,0,96,143,16,23,0,70,39,17,860,25,11,836,212,387,372,15,220,0,0,0,0,0,712,0,12,0,9,0
599,2020-05-14,1424783,81997,180635,172239,203165,11018,16096,223096,224809,252245,144749,229540,312,7019,7134,43880,440,114533,42595,16006,17615,13610,16847,15961,28319,2770,6819,42029,16511,3018,54288,8351,75060,30463,80604,12739,11876,87032,10911,16247,1477,29415,3143,10374,26098,3380,18863,1498,667,586,23827,38799,5571,8196,6443,2100,1440,6607,1464,2221,886,1518,1032,830,1830,3372,21084,30502,9118,249,26772,724,61,962,46869,2879,754,375,6198,925,11975,11320,181,905,1758,5553,455,10829,64,272,28272,2318,3860,2218,4341,1723,758,654,898,24,3915,324,332,927,6442,5162,37,141,2645,115,19,1802,1082,5339,1112,982,116,5530,16,160,509,122,287,2954,522,48,85,1242,2189,63,1971,10,187,113,18,18,230,1818,20,315,20,48,15,11,1104,761,8,509,238,2473,96,1,219,779,18,339,1284,391,0,24,0,647,773,83,21,203,907,583,0,0,16,1284,0,96,143,25,23,0,85,39,17,876,25,11,913,213,408,399,15,235,0,0,0,0,0,712,0,12,0,9,0
