,Date,US,India,Brazil,United Kingdom,France,Russia,Turkey,Italy,Spain,Germany,Argentina,Iran,Colombia,Poland,Indonesia,Mexico,Ukraine,Netherlands,South Africa,Philippines,Malaysia,Canada,Czechia,Peru,Belgium,Thailand,Iraq,Vietnam,Romania,Chile,Japan,Portugal,Israel,Switzerland,Greece,Australia,Bangladesh,Sweden,Serbia,Slovakia,Austria,Hungary,Pakistan,Kazakhstan,Denmark,Jordan,Ireland,Morocco,Cuba,Georgia,Nepal,Bulgaria,Lebanon,Croatia,United Arab Emirates,Tunisia,Bolivia,Belarus,"Korea, South",Guatemala,Azerbaijan,Costa Rica,Saudi Arabia,Ecuador,Sri Lanka,Lithuania,Panama,Burma,Slovenia,Norway,Uruguay,Dominican Republic,Paraguay,West Bank and Gaza,Kuwait,Ethiopia,Venezuela,Mongolia,Egypt,Libya,Moldova,Honduras,Finland,Armenia,Kenya,Bosnia and Herzegovina,Oman,Bahrain,Latvia,Zambia,Qatar,Singapore,Estonia,Nigeria,North Macedonia,Botswana,Albania,Zimbabwe,Algeria,Cyprus,Mozambique,Uzbekistan,Montenegro,Kyrgyzstan,Kosovo,Afghanistan,Uganda,Namibia,Ghana,Rwanda,El Salvador,Luxembourg,Laos,Cambodia,China,Cameroon,Jamaica,Maldives,Trinidad and Tobago,Angola,Congo (Kinshasa),Malawi,Senegal,Cote d'Ivoire,Eswatini,Malta,Suriname,Fiji,Madagascar,Cabo Verde,Mauritania,Syria,Sudan,Guyana,Gabon,Iceland,Belize,Papua New Guinea,Burundi,Togo,Guinea,Barbados,Lesotho,Seychelles,Tanzania,Bahamas,Andorra,Mali,Haiti,Benin,Mauritius,Somalia,Congo (Brazzaville),Burkina Faso,Timor-Leste,Taiwan*,Nicaragua,Tajikistan,Saint Lucia,South Sudan,Brunei,Equatorial Guinea,New Zealand,Djibouti,Central African Republic,Gambia,San Marino,Yemen,Grenada,Eritrea,Niger,Dominica,Comoros,Sierra Leone,Liberia,Liechtenstein,Guinea-Bissau,Saint Vincent and the Grenadines,Chad,Monaco,Sao Tome and Principe,Antigua and Barbuda,Saint Kitts and Nevis,Bhutan,Summer Olympics 2020,Diamond Princess,Holy See,Solomon Islands,MS Zaandam,Palau,Vanuatu,Marshall Islands,Samoa,Kiribati,Micronesia,Tonga
14,2021-01-18,0.0,17411.0,51451.0,204.0,860.0,18224.0,7905.0,14763.0,0.0,3656.0,11303.0,6362.0,24589.0,6393.0,9475.0,14213.0,5345.0,93.0,19011.0,-3.0,2293.0,7690.0,6037.0,6654.0,0.0,150.0,1769.0,22.0,3035.0,4290.0,4299.0,4660.0,6293.0,0.0,0.0,6.0,736.0,0.0,0.0,2177.0,1647.0,1826.0,1243.0,989.0,1634.0,1472.0,0.0,761.0,254.0,1643.0,374.0,7533.0,1570.0,917.0,2990.0,2027.0,790.0,1571.0,745.0,480.0,503.0,871.0,161.0,0.0,649.0,2421.0,2129.0,537.0,737.0,0.0,708.0,1158.0,877.0,944.0,354.0,188.0,326.0,28.0,498.0,1072.0,180.0,33.0,0.0,292.0,-923.0,1855.0,146.0,349.0,609.0,1168.0,157.0,22.0,226.0,622.0,176.0,1105.0,417.0,860.0,193.0,0.0,273.0,102.0,550.0,0.0,0.0,491.0,0.0,562.0,197.0,49.0,446.0,343.0,0.0,0.0,58.0,0.0,18.0,26.0,8.0,330.0,3.0,44.0,190.0,196.0,152.0,121.0,76.0,0.0,0.0,68.0,101.0,76.0,0.0,8.0,74.0,31.0,88.0,0.0,0.0,10.0,13.0,0.0,17.0,24.0,0.0,155.0,0.0,27.0,36.0,0.0,2.0,0.0,0.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,92.0,0.0,38.0,25.0,6.0,17.0,0.0,7.0,18.0,18.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2021-01-19,0.0,16988.0,57620.0,117.0,1616.0,22971.0,7218.0,21428.0,0.0,44517.0,9605.0,6384.0,15713.0,9315.0,8013.0,14461.0,15343.0,55.0,27405.0,261.0,2944.0,7585.0,17930.0,0.0,0.0,265.0,1813.0,0.0,4787.0,4142.0,4932.0,10282.0,5355.0,0.0,0.0,11.0,682.0,0.0,0.0,2669.0,2225.0,1474.0,2046.0,1097.0,2446.0,1553.0,0.0,940.0,417.0,494.0,441.0,6243.0,1476.0,683.0,3311.0,1964.0,1310.0,1295.0,712.0,770.0,949.0,1785.0,156.0,0.0,774.0,2590.0,2029.0,457.0,2570.0,0.0,792.0,907.0,838.0,839.0,440.0,57.0,324.0,38.0,603.0,865.0,436.0,35.0,0.0,436.0,51.0,1566.0,185.0,291.0,0.0,739.0,203.0,26.0,747.0,1261.0,206.0,0.0,594.0,738.0,186.0,0.0,252.0,47.0,608.0,269.0,163.0,195.0,322.0,365.0,110.0,168.0,0.0,54.0,0.0,6.0,59.0,0.0,16.0,49.0,7.0,145.0,2.0,47.0,117.0,116.0,138.0,148.0,76.0,0.0,0.0,32.0,124.0,72.0,0.0,33.0,0.0,16.0,84.0,0.0,0.0,54.0,71.0,0.0,0.0,0.0,0.0,20.0,195.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,324.0,0.0,0.0,14.0,3.0,0.0,0.0,66.0,1.0,0.0,0.0,129.0,0.0,31.0,2.0,0.0,11.0,0.0,1.0,22.0,23.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2021-01-20,0.0,19965.0,0.0,129.0,1609.0,24806.0,5932.0,25015.0,0.0,20606.0,9400.0,5929.0,16235.0,10325.0,9755.0,12998.0,14985.0,64.0,15555.0,744.0,2374.0,7835.0,17374.0,4641.0,0.0,221.0,1909.0,4.0,5635.0,4131.0,7268.0,6493.0,9493.0,0.0,0.0,7.0,617.0,0.0,0.0,3103.0,1734.0,1317.0,2179.0,1244.0,1918.0,1215.0,0.0,1329.0,277.0,1792.0,383.0,4600.0,1118.0,478.0,3746.0,2560.0,1041.0,2292.0,666.0,650.0,897.0,847.0,173.0,0.0,621.0,1865.0,3295.0,657.0,3394.0,0.0,708.0,566.0,782.0,1090.0,484.0,961.0,330.0,13.0,511.0,868.0,590.0,17.0,0.0,357.0,176.0,1004.0,181.0,303.0,91.0,1709.0,132.0,32.0,691.0,1136.0,817.0,0.0,505.0,1143.0,194.0,0.0,352.0,39.0,727.0,0.0,281.0,205.0,8.0,368.0,0.0,232.0,0.0,160.0,0.0,4.0,60.0,0.0,34.0,24.0,20.0,99.0,22.0,79.0,199.0,224.0,140.0,189.0,58.0,0.0,0.0,81.0,100.0,77.0,0.0,60.0,77.0,16.0,45.0,35.0,0.0,26.0,0.0,0.0,121.0,38.0,0.0,20.0,50.0,11.0,3.0,39.0,0.0,0.0,0.0,189.0,0.0,3.0,0.0,0.0,8.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,1.0,0.0,161.0,59.0,2.0,66.0,0.0,7.0,10.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021-01-21,0.0,17996.0,55012.0,89.0,1296.0,26605.0,6113.0,20519.0,0.0,19329.0,11982.0,6737.0,14964.0,8373.0,9087.0,0.0,14278.0,53.0,23031.0,482.0,2490.0,7279.0,14808.0,4142.0,0.0,382.0,1805.0,5.0,5417.0,2913.0,8200.0,5873.0,9189.0,0.0,0.0,9.0,602.0,0.0,0.0,4265.0,1536.0,2044.0,2075.0,1132.0,1629.0,1092.0,0.0,1346.0,263.0,1179.0,226.0,2256.0,1620.0,724.0,3901.0,1917.0,1166.0,2378.0,569.0,736.0,770.0,847.0,160.0,0.0,769.0,3142.0,3763.0,659.0,2668.0,0.0,809.0,339.0,763.0,815.0,406.0,653.0,317.0,51.0,566.0,979.0,812.0,175.0,0.0,189.0,75.0,807.0,151.0,354.0,0.0,1747.0,128.0,33.0,636.0,1310.0,587.0,1287.0,457.0,316.0,216.0,0.0,26.0,31.0,741.0,136.0,471.0,128.0,286.0,1004.0,807.0,161.0,790.0,288.0,0.0,3.0,0.0,0.0,32.0,44.0,9.0,255.0,31.0,108.0,186.0,252.0,170.0,180.0,59.0,0.0,0.0,117.0,141.0,69.0,0.0,11.0,0.0,16.0,51.0,0.0,0.0,36.0,87.0,0.0,94.0,0.0,0.0,0.0,75.0,8.0,20.0,0.0,0.0,0.0,0.0,111.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,8.0,0.0,0.0,70.0,33.0,0.0,0.0,34.0,0.0,20.0,0.0,7.0,15.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2021-01-22,0.0,17136.0,73818.0,97.0,1287.0,26976.0,6018.0,27676.0,0.0,16246.0,11071.0,7127.0,10418.0,0.0,8357.0,27160.0,14581.0,103.0,17841.0,245.0,2554.0,6939.0,13320.0,0.0,0.0,0.0,1567.0,0.0,4635.0,3031.0,6027.0,7319.0,7243.0,0.0,0.0,10.0,487.0,0.0,0.0,2813.0,2048.0,2086.0,1737.0,1124.0,1548.0,796.0,0.0,1351.0,557.0,636.0,480.0,1248.0,3185.0,796.0,3945.0,2720.0,1006.0,2087.0,629.0,112.0,632.0,724.0,188.0,0.0,633.0,612.0,3288.0,570.0,2051.0,0.0,788.0,471.0,751.0,792.0,481.0,507.0,626.0,28.0,432.0,1043.0,663.0,18.0,0.0,213.0,137.0,809.0,0.0,308.0,4464.0,1145.0,141.0,24.0,424.0,484.0,658.0,0.0,469.0,1511.0,209.0,0.0,348.0,97.0,597.0,263.0,303.0,25.0,0.0,341.0,0.0,211.0,357.0,157.0,0.0,4.0,144.0,0.0,24.0,48.0,17.0,47.0,10.0,94.0,173.0,237.0,140.0,201.0,85.0,0.0,0.0,73.0,77.0,76.0,0.0,51.0,93.0,22.0,47.0,0.0,0.0,26.0,57.0,0.0,126.0,80.0,0.0,0.0,63.0,17.0,0.0,33.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,41.0,0.0,0.0,0.0,46.0,1.0,88.0,23.0,0.0,0.0,0.0,0.0,29.0,20.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2021-01-23,0.0,15948.0,29018.0,148.0,903.0,27399.0,5811.0,16062.0,0.0,12267.0,9842.0,6799.0,10757.0,7050.0,9912.0,14198.0,13518.0,77.0,16208.0,166.0,4313.0,4367.0,12385.0,9007.0,0.0,224.0,1546.0,0.0,4266.0,4767.0,6308.0,9768.0,8112.0,0.0,0.0,13.0,338.0,0.0,0.0,2741.0,1840.0,2518.0,1981.0,933.0,1417.0,1250.0,0.0,1041.0,570.0,1892.0,386.0,286.0,2341.0,659.0,4051.0,1682.0,1145.0,2081.0,486.0,619.0,705.0,0.0,203.0,0.0,644.0,526.0,3094.0,581.0,1834.0,0.0,832.0,656.0,745.0,686.0,439.0,217.0,501.0,24.0,573.0,0.0,575.0,38.0,0.0,276.0,70.0,0.0,0.0,210.0,1153.0,1626.0,121.0,32.0,580.0,1771.0,378.0,0.0,489.0,297.0,203.0,0.0,144.0,26.0,579.0,0.0,0.0,31.0,162.0,260.0,249.0,135.0,0.0,0.0,0.0,2.0,83.0,1184.0,17.0,82.0,11.0,26.0,28.0,112.0,195.0,239.0,140.0,211.0,27.0,0.0,0.0,56.0,80.0,71.0,0.0,33.0,0.0,0.0,41.0,0.0,0.0,49.0,66.0,129.0,175.0,0.0,0.0,0.0,51.0,22.0,3.0,0.0,0.0,0.0,0.0,105.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,33.0,0.0,17.0,21.0,0.0,0.0,0.0,8.0,18.0,22.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2021-01-24,0.0,13298.0,45448.0,120.0,240.0,22269.0,5860.0,10885.0,0.0,14809.0,9481.0,6319.0,9859.0,7664.0,7751.0,14310.0,5583.0,93.0,13028.0,7726.0,4427.0,7386.0,6640.0,5232.0,0.0,119.0,1704.0,0.0,2936.0,4299.0,5020.0,5167.0,12115.0,0.0,0.0,11.0,514.0,0.0,0.0,3276.0,1406.0,1592.0,2414.0,861.0,1158.0,1461.0,0.0,748.0,506.0,1456.0,403.0,180.0,1381.0,560.0,4166.0,2795.0,544.0,2641.0,426.0,749.0,568.0,0.0,211.0,4739.0,423.0,2536.0,2498.0,434.0,731.0,0.0,723.0,739.0,739.0,613.0,507.0,686.0,0.0,20.0,321.0,1298.0,542.0,21.0,0.0,173.0,33.0,0.0,1532.0,420.0,0.0,1667.0,118.0,26.0,263.0,1327.0,1731.0,0.0,506.0,873.0,190.0,0.0,556.0,37.0,487.0,155.0,0.0,355.0,0.0,189.0,186.0,101.0,475.0,0.0,0.0,4.0,100.0,0.0,20.0,36.0,13.0,17.0,2.0,179.0,192.0,167.0,140.0,155.0,107.0,0.0,321.0,64.0,94.0,67.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,21.0,62.0,12.0,0.0,0.0,0.0,0.0,64.0,12.0,4.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.0,23.0,0.0,0.0,16.0,0.0,15.0,21.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2021-01-25,0.0,15901.0,43593.0,90.0,743.0,18900.0,6682.0,15787.0,0.0,18966.0,10378.0,6276.0,17026.0,7290.0,10678.0,15428.0,5886.0,82.0,10901.0,-190.0,3638.0,6698.0,4759.0,4702.0,0.0,325.0,1585.0,14.0,1750.0,4223.0,0.0,5266.0,9668.0,0.0,0.0,2.0,566.0,0.0,0.0,3421.0,1546.0,1620.0,1223.0,1482.0,956.0,1176.0,0.0,1031.0,647.0,1311.0,401.0,1059.0,2413.0,579.0,3820.0,2083.0,1030.0,618.0,1837.0,653.0,273.0,2701.0,198.0,0.0,653.0,1827.0,2196.0,558.0,409.0,0.0,873.0,1036.0,728.0,729.0,513.0,783.0,939.0,42.0,504.0,1092.0,230.0,8.0,0.0,224.0,449.0,1914.0,72.0,229.0,901.0,2679.0,123.0,25.0,110.0,1131.0,573.0,883.0,401.0,627.0,198.0,0.0,453.0,47.0,584.0,255.0,594.0,67.0,190.0,250.0,1009.0,261.0,228.0,453.0,0.0,3.0,66.0,0.0,19.0,35.0,18.0,61.0,10.0,81.0,205.0,238.0,152.0,175.0,58.0,0.0,0.0,41.0,84.0,65.0,4196.0,61.0,111.0,32.0,60.0,0.0,0.0,8.0,52.0,15.0,75.0,57.0,0.0,0.0,72.0,14.0,-4.0,0.0,7.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,22.0,1.0,3.0,0.0,19.0,13.0,1.0,0.0,74.0,0.0,0.0,84.0,12.0,12.0,0.0,0.0,13.0,5.0,19.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2021-01-26,0.0,13320.0,31321.0,124.0,1444.0,23525.0,8108.0,19256.0,0.0,21997.0,8028.0,6297.0,15710.0,5839.0,10868.0,12784.0,12811.0,72.0,13253.0,1.0,4076.0,7181.0,11732.0,10286.0,0.0,0.0,1625.0,5.0,3720.0,4136.0,10998.0,13728.0,1232.0,0.0,0.0,5.0,447.0,0.0,0.0,3811.0,1726.0,1589.0,2081.0,1526.0,1340.0,1122.0,0.0,1351.0,669.0,1050.0,285.0,868.0,607.0,434.0,3890.0,2255.0,1086.0,754.0,685.0,1195.0,551.0,659.0,203.0,0.0,709.0,1690.0,2204.0,665.0,1870.0,0.0,718.0,890.0,759.0,640.0,537.0,549.0,420.0,25.0,432.0,945.0,202.0,120.0,0.0,472.0,207.0,727.0,75.0,245.0,0.0,1723.0,143.0,20.0,919.0,917.0,894.0,0.0,589.0,536.0,193.0,0.0,332.0,50.0,533.0,148.0,0.0,94.0,0.0,162.0,0.0,180.0,0.0,38.0,0.0,0.0,145.0,0.0,22.0,32.0,25.0,61.0,53.0,225.0,189.0,196.0,148.0,128.0,73.0,0.0,0.0,90.0,86.0,64.0,796.0,24.0,0.0,4.0,56.0,22.0,0.0,0.0,52.0,0.0,155.0,16.0,0.0,26.0,50.0,0.0,28.0,0.0,0.0,0.0,0.0,84.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,32.0,0.0,0.0,152.0,80.0,0.0,17.0,10.0,7.0,0.0,0.0,0.0,56.0,20.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2021-01-27,0.0,14301.0,67886.0,86.0,1418.0,27440.0,8803.0,19172.0,0.0,0.0,8008.0,6096.0,15137.0,2692.0,10974.0,13865.0,14732.0,67.0,8802.0,119.0,1858.0,5552.0,10124.0,5384.0,0.0,162.0,1575.0,0.0,3805.0,4339.0,6624.0,9268.0,6398.0,0.0,0.0,13.0,509.0,0.0,0.0,4957.0,1425.0,1915.0,2371.0,1163.0,1227.0,1075.0,0.0,1358.0,622.0,1081.0,246.0,627.0,1318.0,286.0,4536.0,2219.0,1822.0,2143.0,538.0,1173.0,601.0,940.0,205.0,0.0,1520.0,1453.0,3039.0,389.0,2081.0,0.0,737.0,992.0,783.0,655.0,436.0,846.0,330.0,8.0,530.0,1119.0,484.0,72.0,0.0,649.0,66.0,325.0,77.0,331.0,2088.0,920.0,127.0,18.0,656.0,1089.0,387.0,0.0,503.0,274.0,202.0,0.0,1151.0,85.0,633.0,151.0,437.0,90.0,63.0,778.0,411.0,181.0,570.0,155.0,0.0,11.0,156.0,0.0,31.0,50.0,19.0,214.0,0.0,244.0,255.0,192.0,158.0,148.0,56.0,0.0,0.0,67.0,100.0,75.0,256.0,33.0,109.0,11.0,49.0,0.0,0.0,87.0,148.0,430.0,0.0,47.0,0.0,8.0,77.0,139.0,0.0,0.0,3.0,0.0,0.0,287.0,4.0,6.0,0.0,0.0,23.0,0.0,0.0,49.0,4.0,3.0,0.0,27.0,15.0,1.0,0.0,19.0,39.0,0.0,55.0,5.0,24.0,6.0,0.0,27.0,19.0,20.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2021-01-28,0.0,20746.0,15337.0,103.0,87.0,26455.0,8902.0,17220.0,0.0,33568.0,10583.0,6512.0,14343.0,4625.0,10792.0,13548.0,12266.0,48.0,8721.0,54.0,3281.0,5209.0,9882.0,0.0,0.0,233.0,1933.0,0.0,3601.0,3537.0,6270.0,8946.0,9374.0,0.0,0.0,2.0,611.0,0.0,0.0,3099.0,1436.0,2407.0,2167.0,1438.0,1206.0,808.0,0.0,895.0,725.0,932.0,296.0,1303.0,2430.0,466.0,3294.0,1222.0,1345.0,2131.0,487.0,839.0,437.0,634.0,208.0,0.0,1869.0,2295.0,3103.0,386.0,1781.0,0.0,708.0,899.0,756.0,686.0,648.0,266.0,332.0,59.0,477.0,887.0,568.0,66.0,0.0,592.0,66.0,415.0,86.0,327.0,939.0,1489.0,163.0,44.0,703.0,488.0,385.0,404.0,523.0,732.0,207.0,0.0,256.0,50.0,567.0,0.0,0.0,34.0,0.0,199.0,992.0,192.0,0.0,204.0,0.0,15.0,147.0,0.0,19.0,62.0,22.0,90.0,29.0,299.0,270.0,154.0,133.0,200.0,72.0,0.0,0.0,73.0,69.0,69.0,219.0,46.0,0.0,10.0,37.0,0.0,0.0,30.0,0.0,19.0,114.0,53.0,0.0,0.0,91.0,13.0,6.0,81.0,0.0,0.0,0.0,66.0,0.0,6.0,0.0,0.0,30.0,71.0,1.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,39.0,1.0,42.0,23.0,0.0,24.0,0.0,0.0,29.0,18.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2021-01-29,0.0,14794.0,87090.0,55.0,2862.0,25826.0,8093.0,19879.0,0.0,2463.0,10313.0,6399.0,15407.0,6460.0,10138.0,14833.0,11688.0,92.0,12584.0,169.0,3423.0,5728.0,8201.0,5237.0,0.0,218.0,1280.0,18.0,3174.0,3246.0,5814.0,11187.0,6530.0,0.0,0.0,10.0,414.0,0.0,0.0,3159.0,1689.0,5780.0,1407.0,1547.0,919.0,706.0,0.0,790.0,563.0,637.0,333.0,1324.0,2900.0,588.0,2975.0,2019.0,1541.0,2200.0,618.0,745.0,399.0,570.0,253.0,0.0,963.0,427.0,2543.0,508.0,1476.0,0.0,840.0,2442.0,774.0,520.0,516.0,127.0,420.0,18.0,360.0,1064.0,594.0,86.0,0.0,265.0,64.0,532.0,0.0,284.0,1069.0,1362.0,142.0,33.0,570.0,1927.0,444.0,0.0,514.0,453.0,211.0,0.0,809.0,37.0,620.0,162.0,430.0,23.0,65.0,243.0,0.0,285.0,0.0,109.0,0.0,0.0,98.0,0.0,20.0,36.0,25.0,226.0,0.0,267.0,166.0,128.0,195.0,174.0,63.0,0.0,0.0,57.0,36.0,77.0,0.0,7.0,138.0,5.0,21.0,0.0,0.0,0.0,53.0,25.0,0.0,74.0,0.0,10.0,44.0,16.0,45.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,0.0,0.0,95.0,0.0,0.0,18.0,-1.0,0.0,0.0,0.0,11.0,0.0,6.0,45.0,74.0,0.0,99.0,8.0,0.0,0.0,0.0,58.0,10.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,2021-01-30,0.0,13963.0,82068.0,176.0,692.0,24205.0,7100.0,16764.0,0.0,20965.0,9409.0,6519.0,14610.0,7222.0,10242.0,12158.0,11614.0,50.0,8140.0,139.0,3805.0,4979.0,803.0,6262.0,0.0,110.0,1317.0,8.0,3357.0,4020.0,5344.0,14014.0,3636.0,0.0,0.0,11.0,337.0,0.0,0.0,3865.0,1600.0,4772.0,1822.0,1005.0,843.0,957.0,0.0,762.0,697.0,1441.0,350.0,1354.0,3075.0,567.0,2770.0,1705.0,1236.0,2100.0,757.0,806.0,407.0,0.0,293.0,0.0,879.0,354.0,2626.0,377.0,1546.0,0.0,768.0,1722.0,751.0,443.0,501.0,601.0,518.0,12.0,493.0,0.0,536.0,38.0,0.0,404.0,34.0,0.0,0.0,212.0,1005.0,1310.0,112.0,15.0,88.0,932.0,479.0,0.0,507.0,489.0,196.0,0.0,386.0,107.0,569.0,253.0,0.0,3.0,0.0,643.0,804.0,285.0,0.0,0.0,0.0,5.0,301.0,0.0,23.0,32.0,23.0,97.0,34.0,503.0,197.0,148.0,210.0,149.0,53.0,0.0,0.0,65.0,38.0,75.0,145.0,29.0,0.0,0.0,15.0,0.0,0.0,102.0,65.0,16.0,40.0,59.0,0.0,7.0,59.0,38.0,2.0,0.0,0.0,0.0,0.0,185.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,30.0,0.0,41.0,10.0,3.0,0.0,0.0,0.0,68.0,47.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2021-01-31,0.0,11874.0,27702.0,72.0,286.0,19755.0,7006.0,20396.0,0.0,1117.0,8782.0,7158.0,13921.0,5893.0,10719.0,9329.0,4411.0,71.0,6699.0,11647.0,4522.0,4414.0,11513.0,12431.0,0.0,899.0,1272.0,1.0,2062.0,4379.0,0.0,7511.0,10856.0,0.0,0.0,3.0,447.0,0.0,0.0,3781.0,1421.0,3413.0,1278.0,1011.0,706.0,1030.0,0.0,532.0,553.0,491.0,288.0,1449.0,2405.0,459.0,4189.0,1286.0,723.0,2339.0,431.0,724.0,355.0,0.0,274.0,5743.0,882.0,1876.0,1611.0,631.0,566.0,0.0,769.0,1666.0,792.0,410.0,527.0,274.0,502.0,25.0,343.0,1349.0,528.0,14.0,0.0,205.0,52.0,0.0,282.0,439.0,550.0,2557.0,138.0,32.0,682.0,1277.0,365.0,0.0,497.0,683.0,192.0,0.0,10.0,0.0,384.0,91.0,489.0,70.0,0.0,83.0,879.0,283.0,1068.0,0.0,0.0,0.0,157.0,0.0,39.0,43.0,21.0,20.0,0.0,297.0,212.0,189.0,240.0,185.0,50.0,0.0,285.0,41.0,42.0,81.0,110.0,21.0,0.0,0.0,0.0,0.0,0.0,44.0,144.0,19.0,0.0,28.0,0.0,0.0,48.0,8.0,35.0,23.0,0.0,0.0,0.0,201.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,29.0,0.0,53.0,4.0,0.0,0.0,6.0,19.0,22.0,12.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2021-02-01,0.0,13423.0,25981.0,83.0,913.0,18020.0,8016.0,13975.0,0.0,27086.0,8349.0,6254.0,16352.0,6169.0,10461.0,13355.0,5280.0,64.0,6402.0,23.0,4280.0,7350.0,3396.0,0.0,0.0,703.0,1255.0,3.0,1173.0,4393.0,8533.0,7973.0,467.0,0.0,0.0,3.0,472.0,0.0,0.0,2871.0,1250.0,1292.0,1285.0,1323.0,649.0,883.0,0.0,892.0,993.0,681.0,264.0,1920.0,0.0,439.0,4452.0,4777.0,1104.0,678.0,466.0,570.0,160.0,1111.0,266.0,0.0,916.0,1371.0,2025.0,252.0,281.0,0.0,852.0,1242.0,801.0,628.0,545.0,106.0,404.0,0.0,471.0,880.0,412.0,0.0,0.0,281.0,29.0,576.0,95.0,401.0,239.0,1394.0,147.0,43.0,210.0,1286.0,440.0,1270.0,498.0,539.0,186.0,0.0,638.0,30.0,464.0,0.0,0.0,44.0,50.0,186.0,0.0,185.0,326.0,359.0,0.0,0.0,112.0,0.0,25.0,51.0,10.0,145.0,2.0,330.0,175.0,488.0,172.0,141.0,63.0,0.0,0.0,107.0,62.0,82.0,94.0,44.0,159.0,9.0,44.0,16.0,0.0,14.0,20.0,11.0,0.0,37.0,0.0,0.0,113.0,14.0,0.0,0.0,8.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,45.0,0.0,103.0,47.0,0.0,24.0,0.0,0.0,6.0,26.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
